2022-12-30 15:58:30,375 DEBUG y: 2 x: 43
2022-12-30 15:58:30,484 DEBUG y: 2 x: 44
2022-12-30 15:58:30,639 DEBUG y: 2 x: 45
2022-12-30 15:58:30,673 DEBUG y: 2 x: 46
2022-12-30 15:58:30,919 DEBUG y: 2 x: 47
2022-12-30 15:58:31,075 DEBUG y: 2 x: 48
2022-12-30 15:58:31,087 DEBUG y: 2 x: 49
2022-12-30 15:58:31,265 DEBUG y: 2 x: 50
2022-12-30 15:58:32,760 DEBUG y: 2 x: 49
2022-12-30 15:58:33,053 DEBUG y: 2 x: 50
2022-12-30 15:58:34,633 DEBUG y: 2 x: 49
2022-12-30 15:58:56,976 DEBUG y: 2 x: 50
2022-12-30 15:58:57,450 DEBUG y: 3 x: 50
2022-12-30 15:58:57,624 DEBUG y: 4 x: 50
2022-12-30 15:58:58,246 DEBUG y: 5 x: 50
2022-12-30 15:58:58,478 DEBUG y: 5 x: 51
2022-12-30 15:58:58,555 DEBUG y: 5 x: 52
2022-12-30 17:21:02,628 INFO begin
2022-12-30 17:21:03,210 DEBUG y: 0 x: 0
2022-12-30 17:21:03,355 DEBUG y: 0 x: 1
2022-12-30 17:21:03,504 DEBUG y: 0 x: 2
2022-12-30 17:21:03,683 DEBUG y: 0 x: 3
2022-12-30 17:21:04,170 DEBUG y: 0 x: 4
2022-12-30 17:21:04,335 DEBUG y: 0 x: 5
2022-12-30 17:21:04,534 DEBUG y: 0 x: 6
2022-12-30 17:21:04,647 DEBUG y: 0 x: 7
2022-12-30 17:21:04,747 DEBUG y: 0 x: 8
2022-12-30 17:21:04,879 DEBUG y: 0 x: 9
2022-12-30 17:21:05,000 DEBUG y: 0 x: 10
2022-12-30 17:21:05,836 DEBUG y: 0 x: 11
2022-12-30 17:21:08,299 DEBUG y: 1 x: 11
2022-12-30 17:21:08,525 DEBUG y: 1 x: 12
2022-12-30 17:21:08,527 DEBUG y: 1 x: 13
2022-12-30 17:21:08,661 DEBUG y: 1 x: 14
2022-12-30 17:21:09,647 DEBUG y: 1 x: 15
2022-12-30 17:21:09,798 DEBUG y: 1 x: 16
2022-12-30 17:21:10,113 DEBUG y: 1 x: 17
2022-12-30 17:21:10,355 DEBUG y: 1 x: 18
2022-12-30 17:21:10,839 DEBUG y: 1 x: 19
2022-12-30 17:21:12,220 DEBUG y: 2 x: 19
2022-12-30 17:21:12,375 DEBUG y: 2 x: 20
2022-12-30 17:21:12,602 DEBUG y: 2 x: 21
2022-12-30 17:21:12,803 DEBUG y: 2 x: 22
2022-12-30 17:21:14,500 DEBUG y: 2 x: 23
2022-12-30 17:21:14,554 DEBUG y: 2 x: 24
2022-12-30 17:21:15,332 DEBUG y: 2 x: 25
2022-12-30 17:21:15,666 DEBUG y: 2 x: 26
2022-12-30 17:21:15,826 DEBUG y: 2 x: 27
2022-12-30 17:21:18,864 DEBUG y: 2 x: 4
2022-12-30 17:21:19,065 DEBUG y: 2 x: 5
2022-12-30 17:21:19,299 DEBUG y: 2 x: 6
2022-12-30 17:21:19,490 DEBUG y: 2 x: 7
2022-12-30 17:21:19,682 DEBUG y: 2 x: 8
2022-12-30 17:21:22,177 INFO begin
2022-12-30 17:21:23,330 DEBUG y: 0 x: 0
2022-12-30 17:21:23,427 DEBUG y: 0 x: 1
2022-12-30 17:21:23,537 DEBUG y: 0 x: 2
